pracownik_w_projekcie_id|pracownik_id|projekt_id
3664|7840|654
3665|1458|655
3666|5329|655
3667|8669|655
3668|5186|655
3669|8257|655
3670|1931|655
3671|7816|655
3672|4129|655
3673|6164|655
3674|2879|656
3675|9480|656
3676|2252|656
3677|7137|656
3678|9376|656
3679|3301|656
3680|3328|656
3681|6897|656
3682|6329|657
3683|7721|657
3684|7331|657
3685|4019|657
3686|7084|657
3687|7095|657
3688|8579|657
3689|9280|658
3690|7479|658
3691|8860|658
3692|9601|658
3693|2782|658
3694|841|658
3695|5401|659
3696|2050|659
3697|7466|659
3698|5098|659
3699|1525|659
3700|269|660
3701|8318|660
3702|5453|660
3703|4925|660
3704|2574|660
3705|6503|660
3706|32|661
3707|2569|661
3708|4968|661
3709|9296|661
3710|5079|662
3711|1765|662
3712|2889|663
3713|9848|663
3714|7587|664
3715|7443|665
3716|3121|665
3717|2361|665
3718|4165|665
3719|4753|665
3720|9009|665
3721|4907|665
3722|2109|665
3723|4287|665
3724|8723|665
3725|6802|666
3726|4643|666
3727|1685|667
3728|848|667
3729|2601|667
3730|4586|667
3731|6810|667
3732|845|667
3733|6820|668
3734|817|668
3735|6092|668
3736|1853|668
3737|8246|668
3738|6091|668
3739|6216|668
3740|9774|668
3741|1085|668
3742|3684|668
3743|7064|669
3744|8331|669
3745|3739|669
3746|9102|669
3747|7570|669
3748|974|669
3749|1630|669
3750|5421|670
3751|8760|671
3752|5301|672
3753|9216|672
3754|284|672
3755|706|672
3756|2788|673
3757|6663|673
3758|5630|673
3759|604|673
3760|2513|673
3761|1291|673
3762|1707|674
3763|7535|674
3764|2025|674
3765|6195|674
3766|1499|674
3767|5142|674
3768|9419|674
3769|7806|674
3770|2217|674
3771|3211|674
3772|3519|675
3773|1647|675
3774|7102|675
3775|9071|675
3776|1493|675
3777|6914|675
3778|42|675
3779|8370|675
3780|2567|676
3781|7787|676
3782|2112|676
3783|388|676
3784|4705|676
3785|4874|676
3786|3503|676
3787|1730|676
3788|3796|676
3789|2849|676
3790|819|677
3791|5759|677
3792|3367|678
3793|5548|678
3794|4589|678
3795|2102|678
3796|8900|678
3797|4033|678
3798|1840|679
3799|2441|679
3800|799|679
3801|9630|679
3802|8398|679
3803|2252|679
3804|6887|679
3805|6936|679
3806|5614|679
3807|3676|679
3808|5462|680
3809|8352|680
3810|7881|681
3811|5665|681
3812|5106|681
3813|5091|681
3814|3109|681
3815|7060|681
3816|5763|681
3817|6723|681
3818|1452|681
3819|7297|682
3820|9983|682
3821|1320|682
3822|4470|682
3823|6764|682
3824|2523|682
3825|133|682
3826|6649|683
3827|468|683
3828|898|683
3829|3206|683
3830|5578|683
3831|1248|683
3832|2676|684
3833|2789|684
3834|4277|684
3835|5437|684
3836|1894|684
3837|6089|684
3838|22|684
3839|5005|684
3840|8777|684
3841|8879|685
3842|508|685
3843|5886|685
3844|9731|685
3845|4077|685
3846|2387|685
3847|8004|685
3848|6685|685
3849|6787|685
3850|4613|686
3851|4292|686
3852|2350|686
3853|440|686
3854|6755|686
3855|3664|686
3856|2020|686
3857|8380|686
3858|4624|686
3859|2049|686
3860|1251|687
3861|6360|687
3862|5946|687
3863|6731|688
3864|9538|688
3865|6626|688
3866|1426|688
3867|9921|688
3868|8631|688
3869|5550|688
3870|1375|688
3871|7593|688
3872|6470|689
3873|6291|689
3874|8316|689
3875|5304|689
3876|9553|689
3877|2857|689
3878|3145|689
3879|9388|689
3880|2347|689
3881|4743|689
3882|3499|690
3883|1148|690
3884|4723|691
3885|7565|691
3886|2949|691
3887|2097|691
3888|5925|691
3889|8315|691
3890|4508|691
3891|7609|691
3892|7657|691
3893|4474|691
3894|2459|692
3895|3764|692
3896|7646|692
3897|2542|692
3898|5398|692
3899|3523|692
3900|5206|692
3901|275|692
3902|1859|693
3903|6164|693
3904|6057|693
3905|1232|694
3906|308|694
3907|6600|694
3908|175|694
3909|8062|694
3910|2205|694
3911|3277|694
3912|2416|695
3913|8735|695
3914|5419|695
3915|4477|696
3916|2128|696
3917|1554|696
3918|7304|696
3919|8784|697
3920|7141|697
3921|9535|697
3922|4664|698
3923|1015|698
3924|5819|698
3925|1461|698
3926|6433|698
3927|541|698
3928|2660|699
3929|3465|699
3930|6717|699
3931|8325|699
3932|9935|699
3933|9345|699
3934|6823|699
3935|22|699
3936|475|699
3937|7573|700
3938|5502|700
3939|6157|700
3940|8132|700
3941|2939|701
3942|308|701
3943|6051|701
3944|9356|701
3945|5833|701
3946|1000|701
3947|4311|701
3948|9561|702
3949|9690|702
3950|2087|702
3951|1214|702
3952|3794|702
3953|1195|702
3954|2441|702
3955|3895|702
3956|7784|702
3957|8198|702
3958|7933|703
3959|7846|703
3960|2813|703
3961|1128|703
3962|8765|703
3963|2197|704
3964|9636|704
3965|2429|704
3966|5399|704
3967|4834|704
3968|6664|704
3969|5065|705
3970|6790|705
3971|3955|706
3972|7052|706
3973|8496|707
3974|2941|707
3975|9507|707
3976|1738|707
3977|9435|707
3978|213|707
3979|8173|707
3980|8758|708
3981|4889|708
3982|3996|708
3983|9815|708
3984|8436|708
3985|2796|708
3986|7737|708
3987|438|708
3988|8242|708
3989|4423|709
3990|7968|709
3991|845|709
3992|3172|709
3993|5507|709
3994|3407|709
3995|111|709
3996|3081|709
3997|8135|709
3998|6817|709
3999|8767|710
4000|3409|710
4001|5197|710
4002|9477|710
4003|4666|710
4004|5174|710
4005|6378|710
4006|9261|710
4007|3050|710
4008|8016|711
4009|3584|711
4010|7875|711
4011|1288|711
4012|4212|712
4013|4394|712
4014|319|712
4015|9651|712
4016|1741|713
4017|2576|713
4018|471|713
4019|7027|713
4020|2778|714
4021|9849|715
4022|2497|715
4023|8644|715
4024|9934|715
4025|1855|715
4026|6598|715
4027|9890|716
4028|9891|716
4029|6474|716
4030|792|716
4031|9758|716
4032|3097|717
4033|5773|717
4034|9682|717
4035|5158|717
4036|8495|717
4037|140|717
4038|4685|717
4039|1168|717
4040|5096|717
4041|6839|718
4042|9668|719
4043|2254|719
4044|6142|719
4045|9189|719
4046|4947|719
4047|2462|719
4048|1073|719
4049|6531|719
4050|5642|719
4051|1254|720
4052|3446|720
4053|8617|720
4054|5261|720
4055|9116|721
4056|6506|721
4057|8920|721
4058|7845|721
4059|9563|721
4060|1811|721
4061|7330|721
4062|3776|722
4063|3559|722
4064|5517|722
4065|8052|722
4066|2483|722
4067|8154|722
4068|7954|722
4069|1830|722
4070|2205|722
4071|6740|723
4072|657|723
4073|4333|723
4074|4158|723
4075|5890|723
4076|856|723
4077|9650|723
4078|9342|724
4079|2074|724
4080|9890|724
4081|3333|724
4082|3779|724
4083|5302|724
4084|245|724
4085|4042|724
4086|5288|725
4087|4437|725
4088|7319|725
4089|5368|725
4090|4222|725
4091|1954|725
4092|3627|726
4093|2410|726
4094|3177|726
4095|7594|727
4096|4756|727
4097|6118|727
4098|1816|727
4099|5070|727
4100|9086|727
4101|653|727
4102|2851|727
4103|3849|728
4104|3790|728
4105|5481|728
4106|6448|728
4107|8347|728
4108|798|728
4109|7726|728
4110|2560|729
4111|8967|729
4112|9490|729
4113|2623|729
4114|33|729
4115|5366|729
4116|4929|730
4117|1979|730
4118|235|730
4119|1648|730
4120|5377|730
4121|2453|730
4122|6871|730
4123|4782|730
4124|2485|731
4125|1299|732
4126|1359|732
4127|7034|732
4128|9570|732
4129|49|732
4130|9532|732
4131|3118|732
4132|2885|732
4133|8777|732
4134|7530|733
4135|3622|733
4136|9926|733
4137|1175|733
4138|8303|733
4139|8824|733
4140|451|733
4141|5768|734
4142|9575|734
4143|4437|734
4144|1444|734
4145|2730|734
4146|2115|734
4147|5756|734
4148|4094|734
4149|1845|734
4150|9791|735
4151|3055|735
4152|2091|735
4153|6488|735
4154|5211|735
4155|6406|736
4156|991|736
4157|7878|736
4158|8732|736
4159|6977|736
4160|9950|737
4161|9643|737
4162|557|737
4163|6251|737
4164|7547|737
4165|4827|737
4166|6524|737
4167|9915|738
4168|3152|739
4169|3241|739
4170|7326|739
4171|1502|739
4172|4433|739
4173|3297|740
4174|4488|740
4175|4263|740
4176|5376|740
4177|4271|740
4178|3466|740
4179|7717|740
4180|6544|741
4181|2318|742
4182|1716|742
4183|2876|742
4184|3531|742
4185|2031|742
4186|3047|742
4187|4752|742
4188|8415|742
4189|8287|742
4190|8507|742
4191|6241|743
4192|9982|743
4193|1848|743
4194|7913|744
4195|1834|744
4196|9976|744
4197|2156|744
4198|6239|744
4199|4415|744
4200|4416|744
4201|6145|745
4202|4827|745
4203|6250|745
4204|23|745
4205|4928|745
4206|6558|745
4207|2944|745
4208|3344|745
4209|6812|745
4210|8703|746
4211|9|746
4212|4838|746
4213|9984|746
4214|9318|747
4215|1780|747
4216|6530|747
4217|1136|747
4218|1104|747
4219|3221|747
4220|9207|747
4221|1227|747
4222|7322|748
4223|7653|748
4224|7722|748
4225|755|748
4226|3633|748
4227|886|748
4228|7618|748
4229|679|748
4230|9544|748
4231|6497|749
4232|7015|750
4233|5603|750
4234|9527|750
4235|113|750
4236|2931|750
4237|5747|750
4238|533|750
4239|2701|751
4240|4433|751
4241|8697|751
4242|127|752
4243|7566|752
4244|5295|752
4245|3498|752
4246|7830|752
4247|8446|752
4248|2122|752
4249|8142|752
4250|5102|752
4251|3452|753
4252|680|753
4253|1797|753
4254|1779|754
4255|8876|754
4256|1772|754
4257|614|754
4258|624|754
4259|1080|754
4260|6059|754
4261|4596|754
4262|6916|754
4263|961|754
4264|2517|755
4265|2828|755
4266|4626|755
4267|3060|755
4268|508|756
4269|1951|756
4270|6129|756
4271|6815|756
4272|4386|756
4273|9154|756
4274|2469|756
4275|9993|756
4276|1439|756
4277|3887|757
4278|7192|757
4279|7819|757
4280|5398|758
4281|124|759
4282|1322|759
4283|1826|759
4284|4086|759
4285|336|759
4286|7001|759
4287|6261|759
4288|3488|759
4289|1307|759
4290|6165|759
4291|8585|760
4292|4965|761
4293|6509|761
4294|2421|761
4295|9683|762
4296|8324|762
4297|6306|762
4298|8591|762
4299|290|763
4300|2534|763
4301|3399|763
4302|663|763
4303|5381|763
4304|8349|763
4305|7796|763
4306|5298|763
4307|6212|764
4308|9630|765
4309|3008|765
4310|2242|765
4311|6638|765
4312|1713|766
4313|6817|766
4314|846|766
4315|7159|766
4316|2194|766
4317|5490|766
4318|6430|766
4319|5865|767
4320|1088|767
4321|2726|768
4322|2860|768
4323|669|768
4324|3808|768
4325|2917|768
4326|6537|768
4327|1900|768
4328|8288|768
4329|1606|769
4330|1155|769
4331|8484|769
4332|763|769
4333|5583|769
4334|4645|769
4335|3012|769
4336|7615|769
4337|7021|769
4338|6160|769
4339|3149|770
4340|5756|770
4341|6070|770
4342|7817|770
4343|4984|770
4344|5964|770
4345|5771|770
4346|9963|770
4347|7949|770
4348|751|770
4349|7430|771
4350|238|771
4351|2310|771
4352|5741|771
4353|9748|771
4354|2590|771
4355|4179|771
4356|3239|771
4357|1028|771
4358|3385|771
4359|1074|772
4360|1585|772
4361|7036|772
4362|5521|772
4363|4564|772
4364|8601|772
4365|9713|772
4366|6512|773
4367|8850|773
4368|3179|773
4369|4655|773
4370|5708|773
4371|4450|773
4372|8463|773
4373|9868|773
4374|586|774
4375|3805|774
4376|2438|774
4377|8062|774
4378|3776|774
4379|2123|774
4380|6033|774
4381|473|774
4382|3405|774
4383|7752|775
4384|8811|775
4385|5718|775
4386|163|775
4387|9422|775
4388|8934|775
4389|7984|775
4390|5142|775
4391|1322|775
4392|2348|776
4393|4690|776
4394|9604|776
4395|215|776
4396|5564|776
4397|4785|777
4398|6821|777
4399|5179|777
4400|9013|777
4401|1495|777
4402|8762|778
4403|418|778
4404|4833|778
4405|9176|778
4406|3656|778
4407|8668|778
4408|2261|778
4409|4357|778
4410|8979|779
4411|1485|779
4412|9521|779
4413|9034|779
4414|6104|780
4415|7036|780
4416|5075|780
4417|8927|780
4418|7741|780
4419|7|780
4420|6231|781
4421|6480|781
4422|1019|781
4423|6861|781
4424|7596|781
4425|2739|782
4426|3222|782
4427|7372|782
4428|715|783
4429|8545|783
4430|3233|783
4431|878|783
4432|641|783
4433|3541|783
4434|2237|784
4435|3148|784
4436|2827|784
4437|293|784
4438|5585|784
4439|9437|784
4440|8521|785
4441|7177|785
4442|2774|785
4443|8233|785
4444|23|785
4445|7630|785
4446|5314|785
4447|2939|785
4448|1754|785
4449|2222|785
4450|4298|786
4451|893|786
4452|7973|786
4453|6135|786
4454|5484|786
4455|540|786
4456|6301|786
4457|1046|786
4458|9970|786
4459|5398|787
4460|5450|787
4461|9523|787
4462|8316|787
4463|1100|787
4464|9206|787
4465|723|787
4466|8131|787
4467|3255|787
4468|9544|788
4469|6129|788
4470|1877|788
4471|1078|788
4472|4722|788
4473|943|788
4474|6656|789
4475|8192|790
4476|8515|790
4477|9448|790
4478|7516|790
4479|4223|790
4480|6605|790
4481|9493|790
4482|7225|790
4483|7251|790
4484|966|790
4485|7413|791
4486|2890|791
4487|7218|791
4488|1129|791
4489|8159|791
4490|4410|791
4491|3612|791
4492|9199|791
4493|8054|791
4494|7098|792
4495|6329|792
4496|9587|792
4497|6924|792
4498|2308|792
4499|5948|792
4500|4938|792
4501|7593|792
4502|9464|792
4503|8237|793
4504|4775|793
4505|2955|793
4506|5105|793
4507|7033|793
4508|9608|793
4509|7622|793
4510|7994|793
4511|7930|793
4512|1530|794
4513|4988|794
4514|7016|794
4515|4996|794
4516|8873|794
4517|4146|794
4518|7760|794
4519|1422|794
4520|8965|795
4521|3941|795
4522|4312|795
4523|5133|795
4524|9682|796
4525|4177|796
4526|8020|796
4527|5005|796
4528|6589|796
4529|8495|796
4530|9008|796
4531|3174|797
4532|2891|797
4533|3039|797
4534|126|797
4535|9914|797
4536|8521|797
4537|3092|797
4538|3242|797
4539|6774|797
4540|7251|797
4541|3322|798
4542|9515|798
4543|971|798
4544|2164|798
4545|6496|798
4546|2378|798
4547|5052|798
4548|9884|798
4549|6631|799
4550|9193|799
4551|7147|800
4552|2209|800
4553|8266|800
4554|6535|800
4555|4688|800
4556|6351|800
4557|4981|800
4558|9287|801
4559|9515|801
4560|2458|801
4561|3908|801
4562|5724|801
4563|683|801
4564|7815|801
4565|8291|801
4566|146|801
4567|4806|802
4568|7494|802
4569|6738|802
4570|4749|802
4571|4086|802
4572|1327|802
4573|5235|803
4574|2175|803
4575|9013|803
4576|7804|803
4577|4923|803
4578|4177|803
4579|3975|803
4580|5196|803
4581|4120|803
4582|9657|803
4583|9147|804
4584|5368|804
4585|6964|804
4586|9021|804
4587|5626|805
4588|3745|806
4589|8814|806
4590|1875|806
4591|1860|806
4592|5520|806
4593|5776|806
4594|410|806
4595|3932|807
4596|7330|807
4597|9564|807
4598|1916|807
4599|1458|807
4600|4797|807
4601|1253|808
4602|6879|808
4603|9213|808
4604|2743|808
4605|3146|808
4606|4986|808
4607|4413|808
4608|9803|809
4609|9071|809
4610|6329|809
4611|7466|810
4612|7622|810
4613|3059|810
4614|1897|811
4615|4246|811
4616|2188|811
4617|7267|811
4618|4319|812
4619|8431|812
4620|8176|812
4621|6253|812
4622|4115|812
4623|7219|812
4624|3851|812
4625|6992|813
4626|3958|813
4627|7297|813
4628|5861|813
4629|6049|813
4630|7458|814
4631|7948|814
4632|9975|814
4633|5204|815
4634|5744|816
4635|659|817
4636|9908|817
4637|8453|817
4638|3858|817
4639|463|818
4640|7134|818
4641|9713|818
4642|3807|818
4643|9041|818
4644|560|818
4645|2609|818
4646|8213|818
4647|6328|818
4648|620|819
4649|9988|820
4650|6429|820
4651|2379|820
4652|8787|820
4653|7549|820
4654|3994|820
4655|5515|820
4656|5516|820
4657|8883|820
4658|2664|820
4659|1725|821
4660|1972|821
4661|8894|821
4662|6965|821
4663|2440|821
4664|9667|821
4665|5719|821
4666|77|821
4667|3965|822
4668|6358|822
4669|3265|822
4670|3479|822
4671|3615|822
4672|5509|822
4673|8032|822
4674|5401|823
4675|5066|823
4676|2607|823
4677|424|823
4678|3785|823
4679|8236|823
4680|448|823
4681|380|823
4682|6320|824
4683|2833|824
4684|7604|824
4685|5934|824
4686|4472|824
4687|6657|825
4688|5492|825
4689|6591|825
4690|4746|825
4691|2002|826
4692|9792|826
4693|5030|826
4694|2909|827
4695|5381|827
4696|7539|827
4697|7124|828
4698|9950|828
4699|3066|828
4700|3788|828
4701|3991|828
4702|5089|828
4703|4766|828
4704|8464|828
4705|4221|828
4706|934|828
4707|521|829
4708|5795|829
4709|3942|829
4710|375|829
4711|2959|829
4712|1346|829
4713|4470|830
4714|4831|830
4715|9083|830
4716|7240|831
4717|9720|831
4718|5153|831
4719|4119|831
4720|7876|831
4721|9688|832
4722|3389|833
4723|2802|833
4724|6542|833
4725|2537|833
4726|7116|833
4727|98|833
4728|3261|833
4729|6226|834
4730|9067|834
4731|5313|834
4732|7186|835
4733|9669|835
4734|9465|835
4735|5135|835
4736|7053|835
4737|7459|835
4738|7372|836
4739|8712|837
4740|1289|838
4741|5680|838
4742|2995|838
4743|3683|838
4744|2132|838
4745|7832|838
4746|6647|838
4747|7306|838
4748|8007|838
4749|34|839
4750|4366|839
4751|2078|839
4752|9591|839
4753|2289|839
4754|2350|839
4755|9321|840
4756|5793|840
4757|2631|840
4758|2450|841
4759|7802|841
4760|9538|841
4761|7341|841
4762|3668|841
4763|3301|841
4764|987|842
4765|7290|842
4766|9995|842
4767|1025|842
4768|8217|842
4769|2376|842
4770|7675|843
4771|8365|844
4772|9270|844
4773|5391|844
4774|5319|844
4775|5017|844
4776|2769|844
4777|5317|844
4778|658|844
4779|2480|844
4780|4489|844
4781|7336|845
4782|9145|845
4783|1290|845
4784|3585|846
4785|7940|846
4786|5859|846
4787|8102|846
4788|5955|846
4789|3936|846
4790|7772|846
4791|7631|847
4792|1947|847
4793|8975|847
4794|4442|847
4795|4634|848
4796|3905|848
4797|5264|848
4798|6278|848
4799|6793|848
4800|9187|849
4801|206|849
4802|2331|850
4803|2073|850
4804|36|850
4805|4577|850
4806|9807|850
4807|3811|850
4808|3647|850
4809|9156|850
4810|8986|850
4811|2521|851
4812|6526|851
4813|2641|851
4814|2063|851
4815|1963|851
4816|3360|851
4817|653|851
4818|9125|851
4819|1073|851
4820|2389|852
4821|6573|852
4822|2656|852
4823|5419|852
4824|4338|852
4825|4137|852
4826|3811|852
4827|3395|852
4828|3597|852
4829|8300|852
4830|5271|853
4831|1895|853
4832|4100|853
4833|1006|853
4834|79|854
4835|8002|854
4836|2438|854
4837|7635|854
4838|8345|854
4839|617|854
4840|2801|854
4841|3793|854
4842|7834|855
4843|7538|855
4844|98|855
4845|2879|855
4846|3150|855
4847|1175|855
4848|3640|856
4849|3797|856
4850|5306|856
4851|6707|857
4852|5122|858
4853|6758|858
4854|8105|858
4855|6207|858
4856|3097|858
4857|7970|858
4858|470|859
4859|4120|859
4860|8919|859
4861|3203|859
4862|6739|859
4863|5234|859
4864|2913|859
4865|1180|859
4866|9574|859
4867|2232|860
4868|946|860
4869|2776|860
4870|4864|860
4871|9360|860
4872|4627|860
4873|9588|860
4874|4470|860
4875|1634|860
4876|7146|861
4877|2725|861
4878|6976|862
4879|3857|862
4880|9306|863
4881|7524|863
4882|7711|864
4883|1243|864
4884|1682|864
4885|7912|864
4886|7121|865
4887|5129|865
4888|1500|865
4889|7607|865
4890|2258|865
4891|1980|866
4892|7481|866
4893|6680|866
4894|8001|867
4895|9330|867
4896|6972|867
4897|6684|867
4898|9833|867
4899|3838|867
4900|1915|867
4901|139|867
4902|8166|868
4903|2667|869
4904|299|869
4905|7152|870
4906|3786|870
4907|1949|870
4908|3932|870
4909|5013|870
4910|276|870
4911|5813|870
4912|7231|870
4913|4219|870
4914|3445|870
4915|2873|871
4916|7712|871
4917|8729|871
4918|8664|871
4919|750|871
4920|1406|871
4921|4175|871
4922|5881|871
4923|2027|872
4924|4359|872
4925|9385|872
4926|8401|872
4927|1078|873
4928|9463|874
4929|4790|874
4930|5381|874
4931|6693|874
4932|6329|874
4933|8689|874
4934|2837|875
4935|5845|875
4936|8911|876
4937|2815|876
4938|1185|876
4939|4846|876
4940|820|876
4941|215|876
4942|6102|877
4943|5948|877
4944|6227|877
4945|4654|877
4946|2018|877
4947|5460|877
4948|7817|877
4949|2197|877
4950|6186|877
4951|3430|878
4952|1381|878
4953|7738|878
4954|6727|878
4955|3842|878
4956|4221|879
4957|2020|879
4958|2959|879
4959|400|880
4960|1906|880
4961|7246|880
4962|2808|881
4963|4466|881
4964|3063|881
4965|3118|881
4966|7682|881
4967|7221|881
4968|5678|881
4969|1870|881
4970|2112|881
4971|1284|881
4972|1120|882
4973|8281|883
4974|920|883
4975|1354|883
4976|436|883
4977|2570|883
4978|29|883
4979|7920|883
4980|4880|883
4981|7732|883
4982|7585|884
4983|6203|884
4984|9326|884
4985|9987|884
4986|9651|884
4987|5998|884
4988|2245|884
4989|7317|885
4990|9139|885
4991|6224|885
4992|743|885
4993|889|885
4994|9847|885
4995|1531|885
4996|9233|885
4997|2761|885
4998|6721|886
4999|2094|886
5000|8684|886
5001|29|886
5002|1931|887
5003|5540|887
5004|7747|887
5005|8280|887
5006|6663|887
5007|1017|887
5008|8460|887
5009|7252|888
5010|3575|888
5011|9201|888
5012|3500|888
5013|6807|889
5014|4181|889
5015|8859|889
5016|3523|889
5017|2881|889
5018|6317|889
5019|3043|889
5020|8586|889
5021|6934|890
5022|3861|890
5023|9399|890
5024|9114|890
5025|928|890
5026|8706|890
5027|5454|890
5028|9631|890
5029|9403|891
5030|368|892
5031|363|892
5032|3160|893
5033|8087|893
5034|8446|893
5035|7596|893
5036|9869|893
5037|8673|893
5038|838|893
5039|5260|893
5040|8585|893
5041|8374|894
5042|1214|894
5043|9235|894
5044|2355|894
5045|2472|894
5046|9913|894
5047|4868|895
5048|4218|895
5049|4190|895
5050|5318|895
5051|9316|895
5052|1137|895
5053|5423|895
5054|8888|895
5055|7808|896
5056|8931|896
5057|6164|896
5058|3191|896
5059|8118|896
5060|6167|896
5061|5457|896
5062|8762|896
5063|2066|896
5064|5448|896
5065|6937|897
5066|8929|897
5067|4047|897
5068|2268|897
5069|3947|897
5070|2994|897
5071|8243|897
5072|676|897
5073|3827|898
5074|1335|898
5075|4008|898
5076|8287|898
5077|9690|898
5078|6224|898
5079|3086|898
5080|4182|898
5081|5885|899
5082|9579|899
5083|427|899
5084|93|900
5085|1963|901
5086|4949|902
5087|7337|902
5088|5435|902
5089|5425|902
5090|1513|902
5091|5873|903
5092|456|903
5093|6220|903
5094|4865|903
5095|469|904
5096|5006|904
5097|6158|904
5098|866|904
5099|6301|905
5100|456|905
5101|6137|905
5102|2844|905
5103|3146|905
5104|5209|905
5105|9818|905
5106|5732|905
5107|6821|905
5108|4599|905
5109|3403|906
5110|9939|906
5111|8443|906
5112|8097|906
5113|147|906
5114|1633|907
5115|5866|907
5116|9684|907
5117|6422|908
5118|8953|908
5119|2328|908
5120|69|908
5121|943|908
5122|4710|908
5123|6281|908
5124|4387|908
5125|9302|908
5126|5075|908
5127|2092|909
5128|2233|910
5129|4254|910
5130|8414|910
5131|8815|910
5132|4540|911
5133|4583|911
5134|2801|911
5135|8200|911
5136|7228|911
5137|2091|912
5138|8643|912
5139|4023|912
5140|5653|912
5141|4679|912
5142|2802|913
5143|9786|913
5144|8692|913
5145|6629|913
5146|4197|913
5147|9490|913
5148|4875|913
5149|7414|913
5150|7640|913
5151|7589|913
5152|2967|914
5153|8696|914
5154|5526|914
5155|4854|914
5156|8800|915
5157|6517|915
5158|2427|915
5159|8417|915
5160|215|915
5161|8266|915
5162|2129|915
5163|2281|915
5164|7574|915
5165|8124|915
5166|4677|916
5167|8110|916
5168|8967|916
5169|8042|916
5170|8603|916
5171|458|916
5172|1731|916
5173|8875|917
5174|5382|917
5175|8772|917
5176|3951|917
5177|9568|917
5178|9362|918
5179|5307|918
5180|8095|918
5181|6630|919
5182|2410|919
5183|6840|919
5184|6328|919
5185|516|920
5186|9192|920
5187|6121|920
5188|5160|920
5189|8866|920
5190|4381|920
5191|9355|920
5192|3425|920
5193|1337|920
5194|874|921
5195|798|921
5196|8147|921
5197|9267|921
5198|666|921
5199|5451|921
5200|7587|921
5201|424|921
5202|4045|922
5203|4905|922
5204|917|922
5205|3792|922
5206|655|922
5207|3243|923
5208|8774|923
5209|4931|923
5210|6859|923
5211|7655|923
5212|8339|924
5213|6470|924
5214|8979|925
5215|282|925
5216|9898|925
5217|84|925
5218|8042|925
5219|6514|925
5220|9408|925
5221|5270|925
5222|6921|926
5223|855|926
5224|9554|926
5225|3091|926
5226|6242|926
5227|2899|927
5228|9101|927
5229|2326|927
5230|9275|927
5231|5188|927
5232|8742|927
5233|7998|927
5234|1272|928
5235|9285|928
5236|6066|929
5237|4269|929
5238|9380|930
5239|3442|930
5240|684|930
5241|6455|930
5242|8677|930
5243|1494|930
5244|9586|930
5245|2600|930
5246|9787|931
5247|9178|931
5248|7215|931
5249|7547|931
5250|4789|931
5251|5200|931
5252|5166|931
5253|6344|931
5254|8215|931
5255|4220|931
5256|5403|932
5257|7201|932
5258|4123|932
5259|9732|932
5260|6938|932
5261|1403|932
5262|9265|932
5263|4861|932
5264|8580|933
5265|2439|933
5266|4489|933
5267|9194|933
5268|7637|933
5269|7533|933
5270|1976|933
5271|390|934
5272|3943|934
5273|8634|934
5274|3878|934
5275|2793|934
5276|2983|934
5277|7548|934
5278|8555|934
5279|191|934
5280|7829|934
5281|4218|935
5282|256|935
5283|742|935
5284|902|935
5285|1929|935
5286|940|935
5287|8828|935
5288|721|935
5289|374|936
5290|7675|936
5291|5143|936
5292|8259|936
5293|4795|936
5294|7632|937
5295|4098|937
5296|1090|937
5297|7406|937
5298|8580|938
5299|3390|938
5300|5203|939
5301|5665|939
5302|3334|940
5303|4527|940
5304|775|941
5305|5126|941
5306|267|941
5307|9793|941
5308|9270|941
5309|9010|941
5310|3093|941
5311|2676|942
5312|1711|942
5313|1370|942
5314|1294|942
5315|3285|942
5316|9534|943
5317|2424|943
5318|1135|943
5319|2141|943
5320|6393|943
5321|5393|943
5322|3838|943
5323|1229|943
5324|8653|943
5325|7257|943
5326|9599|944
5327|7853|944
5328|9483|944
5329|7386|944
5330|2101|944
5331|4575|945
5332|5158|945
5333|3519|945
5334|779|945
5335|6512|945
5336|6577|945
5337|7305|946
5338|6490|946
5339|8004|947
5340|8491|947
5341|233|947
5342|1513|947
5343|9260|947
5344|5351|947
5345|1720|947
5346|5073|948
5347|421|948
5348|8120|948
5349|4401|949
5350|8853|949
5351|5606|949
5352|1731|949
5353|8939|949
5354|4923|949
5355|5803|949
5356|6634|949
5357|1277|949
5358|6823|950
5359|769|950
5360|6271|950
5361|2279|950
5362|2169|950
5363|4800|950
5364|1632|951
5365|5460|951
5366|5797|951
5367|2966|951
5368|4803|951
5369|6286|951
5370|8216|951
5371|3830|951
5372|884|951
5373|7723|952
5374|4611|952
5375|6556|953
5376|686|953
5377|8231|953
5378|1756|953
5379|2701|953
5380|8899|953
5381|8557|953
5382|5287|953
5383|1787|953
5384|2178|953
5385|7432|954
5386|6763|954
5387|1452|954
5388|3070|954
5389|520|954
5390|8479|954
5391|361|954
5392|5236|954
5393|7873|954
5394|7813|954
5395|3110|955
5396|8091|955
5397|8911|955
5398|9218|956
5399|6045|956
5400|8522|956
5401|4344|956
5402|4063|956
5403|3259|956
5404|7887|956
5405|9320|956
5406|9954|956
5407|5728|956
5408|698|957
5409|9835|957
5410|4580|957
5411|6815|957
5412|1755|957
5413|6287|957
5414|2826|957
5415|4901|957
5416|720|958
5417|9625|958
5418|6266|958
5419|3799|958
5420|8772|959
5421|759|959
5422|3841|959
5423|1749|959
5424|3899|959
5425|9557|960
5426|5712|960
5427|3385|960
5428|9651|960
5429|9564|960
5430|6976|960
5431|154|960
