ulica_id|miasto_id|nazwa
4814|243|Williams Stravenue
4815|243|Schultz Views
4816|243|Hansen Light
4817|243|Mark Park
4818|243|Johnson Extensions
4819|243|Lara Trace
4820|243|Wolf Plain
4821|243|Obrien Shores
4822|244|Rose Course
4823|244|Harding Views
4824|244|Joseph Station
4825|244|Mark Motorway
4826|244|Corey Stravenue
4827|244|Diane Green
4828|244|Natalie Overpass
4829|244|Harris Branch
4830|244|Wanda Mountains
4831|244|Cody Course
4832|244|Stein Alley
4833|244|Erica Brooks
4834|244|Amanda Crescent
4835|244|Simpson Brook
4836|244|Jenkins Land
4837|244|Anthony Spring
4838|244|James Parks
4839|244|Waller Fork
4840|245|Jennifer Flats
4841|245|Baxter Creek
4842|245|Juan Ports
4843|245|Harris Harbor
4844|245|Daniel Forges
4845|245|Schultz Village
4846|245|James Walks
4847|245|Matthew Ford
4848|245|Derek Via
4849|245|Gabriela Vista
4850|245|Hayley Shores
4851|245|Ramos Inlet
4852|245|Smith Camp
4853|245|Bird Turnpike
4854|245|Price Islands
4855|245|Richard Mews
4856|245|Jared Mountain
4857|245|Miller Streets
4858|245|John Corners
4859|245|Beth Rue
4860|245|Bryan Squares
4861|245|Michelle Locks
4862|245|Powell Road
4863|245|Gonzalez Drive
4864|245|Richardson Lake
4865|245|Jose Route
4866|245|Griffin Lights
4867|245|Jamie Stravenue
4868|245|Brittany Plains
4869|246|Cole Underpass
4870|246|Ellis Passage
4871|246|Darius Junction
4872|246|Rodriguez Loop
4873|246|Heather Hill
4874|246|Melissa Turnpike
4875|246|Owens Shoals
4876|246|Christopher Plain
4877|246|Brady Flat
4878|246|Fritz Inlet
4879|246|Karen Stravenue
4880|246|Richard Parkways
4881|246|Robert Course
4882|246|Barrett Mountain
4883|246|Fernandez Cape
4884|246|Dylan Shores
4885|246|Brian Radial
4886|247|Santana Pines
4887|247|Abigail Skyway
4888|247|Michael Freeway
4889|247|Daniel Street
4890|247|Aguirre Estate
4891|247|Snow Loaf
4892|247|Sanchez Wall
4893|247|John Isle
4894|247|Perkins Ville
4895|247|Harper Run
4896|248|Russo Orchard
4897|248|Sanders Hollow
4898|248|Webb Spurs
4899|248|Hudson Ridge
4900|248|Terry Rest
4901|248|Mendoza Hill
4902|248|Vaughan Mountain
4903|248|David Fall
4904|248|Eric Center
4905|248|Kristin Walk
4906|249|Henry Gateway
4907|249|Patrick Gardens
4908|249|Taylor Causeway
4909|249|Alexander Village
4910|249|Shields Terrace
4911|249|Dawn Stream
4912|249|Osborne Road
4913|249|Ramos Tunnel
4914|249|Jessica Vista
4915|249|Amber Branch
4916|249|Gilmore Rest
4917|249|Casey Flats
4918|249|Ray Villages
4919|249|Bennett Crossing
4920|249|Mora Stravenue
4921|249|Daniel Valleys
4922|249|Pacheco Forge
4923|249|Boyle Cape
4924|249|Cindy Throughway
4925|249|Warren Station
4926|249|Morales Plains
4927|249|Deleon Brook
4928|249|Ramsey Street
4929|249|Morgan Ranch
4930|249|Trevino Trail
4931|249|Erika Mission
4932|249|Michael Loop
4933|249|Reyes Parkway
4934|249|Seth Walks
4935|249|Stafford Parks
4936|250|John Knoll
4937|250|Hill Flats
4938|250|Miller Branch
4939|250|Kristin Stream
4940|250|Smith Spurs
4941|250|Young Creek
4942|250|Brown Squares
4943|250|David Cliffs
4944|250|Clark Mission
4945|250|David Plains
4946|250|Alvarez Plain
4947|250|Ford Squares
4948|250|Patricia Ridge
4949|250|Lisa Tunnel
4950|250|Denise Crossroad
4951|250|Matthew Extension
4952|250|Jessica Course
4953|250|Lauren Spurs
4954|250|Matthew Mountains
4955|250|Joseph Unions
4956|250|Baldwin Spring
4957|250|Christopher Garden
4958|250|Stacy Plain
4959|250|Wade Ports
4960|250|Kimberly Rapids
4961|250|Ricardo Forge
4962|250|Sullivan Walk
4963|251|Karen Harbor
4964|251|Alisha Avenue
4965|251|Lewis Overpass
4966|251|Walker Cape
4967|251|Teresa Landing
4968|251|Huffman Ports
4969|251|Hardin Extensions
4970|251|Smith Drive
4971|251|Crystal Meadows
4972|251|Lopez Ferry
4973|251|Parsons Stravenue
4974|251|Snyder Locks
4975|251|Collins Mission
4976|251|Nicholas Extension
4977|251|Rodney Oval
4978|251|Lindsay Gardens
4979|252|Donald Lodge
4980|252|Salazar Ferry
4981|252|Kelly Center
4982|252|Estrada Viaduct
4983|252|Timothy Summit
4984|252|Wilcox Bridge
4985|252|Emma Junctions
4986|252|Smith Square
4987|252|Roy Squares
4988|252|Sheila Throughway
4989|252|Mccoy Parkways
4990|252|Karen Drive
4991|252|Amanda Shoal
4992|252|Elizabeth Key
4993|252|David Rue
4994|252|Ashley Inlet
4995|252|Wilkerson Pass
4996|252|Anthony Heights
4997|252|Ryan Port
4998|252|Kimberly Row
4999|252|Suarez Loaf
5000|252|Hill Glens
5001|252|Patrick Pass
5002|252|Tate Terrace
5003|252|Jason Center
5004|252|Tonya Stream
5005|252|Alyssa Mall
5006|252|Eric Loop
5007|252|Hannah Trail
5008|253|Carson Track
5009|253|Garrett Park
5010|253|Shannon Forks
5011|253|Rachel Center
5012|253|Michelle Plain
5013|253|Soto Branch
5014|253|Garner Village
5015|253|Ford Road
5016|253|Dixon Vista
5017|253|Michael Rapids
5018|253|Angela Inlet
5019|254|Robert Courts
5020|254|Robertson Keys
5021|254|Harrison Haven
5022|254|Jorge Shoal
5023|254|Ellis Springs
5024|254|Kristen View
5025|254|Nunez Manors
5026|254|Weaver Isle
5027|254|Kenneth Trail
5028|254|Gregory Roads
5029|254|Williams Fords
5030|254|Bethany Plaza
5031|254|Steven Manors
5032|254|Branch Burg
5033|254|John Mountains
5034|254|Castillo Grove
5035|254|Kimberly Shoal
5036|254|Robert Viaduct
5037|254|Brown Villages
5038|254|Parks Way
5039|254|Mark Pine
5040|254|Aaron Islands
5041|255|Jodi Gardens
5042|255|Brittney Prairie
5043|255|Logan Glen
5044|255|Stafford Cape
5045|255|Julia Trail
5046|255|Morgan Route
5047|255|Gonzalez Hollow
5048|255|Sherman Cliffs
5049|255|Jose Wells
5050|255|Mary Glens
5051|255|Jill Streets
5052|255|Walker Light
5053|255|Matthews Land
5054|255|Jackson Fall
5055|255|Kennedy Shore
5056|255|Ashley Motorway
5057|255|Becker Hollow
5058|255|Nguyen Groves
5059|255|Sabrina Walk
5060|255|Butler Rapid
5061|255|Richard Cliff
5062|255|Diane Falls
5063|255|Daniel Terrace
5064|256|Ashley Mountains
5065|256|Darrell Junction
5066|256|Terry Extensions
5067|256|Turner Turnpike
5068|256|Rowe Locks
5069|256|Jason View
5070|256|Scott Locks
5071|256|Thompson Haven
5072|256|Garner Drives
5073|256|Taylor Park
5074|256|Christy Rue
5075|256|Andrew Parkways
5076|256|Kramer Circle
5077|256|Melissa Points
5078|256|Warner Lights
5079|256|Kevin Skyway
5080|256|Vargas Field
5081|256|Alexis Roads
5082|256|Jennifer Ramp
5083|256|Green Forge
5084|256|Tiffany Forks
5085|256|Tammy Ridge
5086|256|Santos Camp
5087|256|Chad Dale
5088|256|Foster Valleys
5089|256|Morgan Alley
5090|256|Robert Viaduct
5091|256|Shaw Route
5092|257|Nicholas Roads
5093|257|Michael Run
5094|257|Massey Valley
5095|257|Wong Center
5096|257|Gregory Well
5097|257|Camacho Drives
5098|257|Pamela Causeway
5099|257|Sara Shoals
5100|257|Crane Spurs
5101|257|Sheila Port
5102|257|Jesse Island
5103|257|Emily Estate
5104|257|Williams Garden
5105|258|Rodriguez Causeway
5106|258|White Loop
5107|258|Miguel River
5108|258|King Centers
5109|258|Williams Landing
5110|258|Hartman Bridge
5111|258|Maldonado Grove
5112|258|Barnes Orchard
5113|258|Tiffany Greens
5114|258|Stanley Islands
5115|258|Kathleen Pine
5116|258|Gibbs Orchard
5117|258|Christina Turnpike
5118|258|Williams Neck
5119|258|Jeffrey Light
5120|258|Sharon Court
5121|258|Gregory Brooks
5122|259|Anderson Locks
5123|259|Brent Club
5124|259|Valencia Stream
5125|259|Brown Villages
5126|259|Daniel River
5127|259|Melissa Lock
5128|259|Joshua Neck
5129|259|Harvey Locks
5130|259|Devin Path
5131|259|Alexander Grove
5132|259|Justin Meadows
5133|259|Thomas Village
5134|259|Timothy Orchard
5135|259|Carl Valleys
5136|259|Hoffman Port
5137|260|Gross Via
5138|260|Victoria Inlet
5139|260|Hogan Terrace
5140|260|Matthew Parkways
5141|260|Luis Turnpike
5142|260|Brian Trace
5143|260|Levine Place
5144|260|Meredith Cape
5145|260|Becker Drive
5146|260|Elizabeth Orchard
5147|260|Carter Lodge
5148|260|Brian Mount
5149|260|John Rue
5150|260|Luis Estate
5151|260|Dean Knolls
5152|260|Olson Plains
5153|260|Olson Shores
5154|260|Nichols Plain
5155|261|Stephanie Expressway
5156|261|Mclean Squares
5157|261|Simmons Forest
5158|261|Daniel Mill
5159|261|Duke Cliffs
5160|261|Oconnell Pass
5161|261|Jennifer Ville
5162|261|Amber Fields
5163|261|Matthews Road
5164|261|Jacqueline Ports
5165|261|Rodriguez Crest
5166|261|Chapman Garden
5167|261|Brady Alley
5168|261|Lee Highway
5169|261|Omar Track
5170|261|Kelsey Parks
5171|261|Karen Stream
5172|261|Keith Points
5173|261|Knight Gateway
5174|261|Faith Coves
5175|261|Smith Plains
5176|261|Roberts Plaza
5177|262|Kelli Trafficway
5178|262|Taylor Curve
5179|262|Joseph Motorway
5180|262|Cruz Roads
5181|262|Stevens Isle
5182|262|Victoria Passage
5183|262|Sullivan Villages
5184|262|Conway Greens
5185|262|Brandy Knoll
5186|262|Donna Rue
5187|262|Rodney Turnpike
5188|262|Williams Road
5189|262|Parker Heights
5190|262|Julie Track
5191|262|Michael Centers
5192|262|Bishop Tunnel
5193|262|Brewer Views
5194|262|Jeremy Ford
5195|262|Matthew Motorway
5196|262|Stephen Falls
5197|262|Mcdonald Curve
5198|262|Theodore Mill
5199|262|Gilbert Brooks
5200|262|Amanda Corner
5201|262|Morris Drives
5202|262|Salazar Course
5203|263|Ramirez Lakes
5204|263|Ashley Lodge
5205|263|Lindsey Views
5206|263|Rebecca Overpass
5207|263|White Square
5208|263|Miller Pass
5209|263|Higgins Heights
5210|263|Roman Isle
5211|263|Green Stravenue
5212|263|Elizabeth Ferry
5213|263|Davis Groves
5214|263|Cynthia Motorway
5215|263|Wallace Mill
5216|264|Fox Lodge
5217|264|Drew Point
5218|264|Stephanie Lakes
5219|264|Russell Lakes
5220|264|Steven Plains
5221|264|Lewis Orchard
5222|264|Alice Fords
5223|264|Danielle Harbors
5224|264|Alvarez Forks
5225|264|Kenneth Crest
5226|264|Raymond Mall
5227|265|Rivera Plains
5228|265|Wheeler Hill
5229|265|Anderson Motorway
5230|265|Kimberly Shore
5231|265|Dana Plain
5232|265|Mary Junction
5233|265|Craig Points
5234|265|Mckenzie Manors
5235|265|Cole Locks
5236|265|Fox Bridge
5237|265|Raymond Crossing
5238|265|Robin Falls
5239|265|Erika Station
5240|265|Mcdowell Overpass
5241|265|Nicholas Vista
5242|265|Barbara Ridges
5243|265|Amanda Row
5244|265|Chapman Highway
5245|265|Anthony Rest
5246|266|Soto Forge
5247|266|Phelps Turnpike
5248|266|Connie Extensions
5249|266|Michael Rapid
5250|266|Charles Knoll
5251|266|Hernandez Hills
5252|266|Chapman Lock
5253|266|Shaun Fall
5254|266|James Flat
5255|266|Christopher Pine
5256|266|Steven Trail
5257|266|Jasmine Square
5258|266|Best Throughway
5259|266|Flores Crest
5260|266|Jaime Row
5261|266|Washington Points
5262|267|Elliott Meadow
5263|267|Emily Keys
5264|267|Frank Isle
5265|267|Villanueva Oval
5266|267|Brett Ramp
5267|267|Alexander Port
5268|267|Edward Crest
5269|267|Andrew Freeway
5270|267|Chloe Branch
5271|267|Patel Manors
5272|267|Jon Springs
5273|268|Carrie Center
5274|268|Barber Turnpike
5275|268|King Fords
5276|268|Pope Expressway
5277|268|Mosley Cliffs
5278|268|Pamela Tunnel
5279|268|Mitchell Village
5280|268|Emily Radial
5281|268|White Alley
5282|268|Osborne Club
5283|268|Ronald Extension
5284|268|Jason Road
5285|268|Benjamin Junction
5286|268|Martinez Branch
5287|268|Roy Fall
5288|268|William Brook
5289|268|Flowers Keys
5290|269|Zhang Estate
5291|269|Melissa Glen
5292|269|Perez Parkway
5293|269|Christopher Plaza
5294|269|Rowe Springs
5295|269|Jordan Mission
5296|269|Rhonda Tunnel
5297|269|Nicole Springs
5298|269|Gibson Brooks
5299|269|Ryan Rest
5300|269|Candice Vista
5301|269|Melissa Stream
5302|269|Anna Road
5303|269|Nunez Groves
5304|269|Ryan Lane
5305|269|Bradshaw Vista
5306|269|Johnson Motorway
5307|269|Johnson Junction
5308|269|Steven Turnpike
5309|269|Kenneth Harbor
5310|270|Judy Lane
5311|270|Jenna Village
5312|270|Cheryl Overpass
5313|270|John Freeway
5314|270|David Mission
5315|270|Kelsey Drive
5316|270|Mary Falls
5317|270|Amanda Circles
5318|270|Crystal Plains
5319|270|David Glen
5320|270|Clark Walks
5321|270|William Summit
5322|270|Clinton Mill
5323|270|Barbara Common
5324|270|Christopher Club
5325|270|Tasha Point
5326|270|Ashley Isle
5327|270|Nathan Rue
5328|271|Thomas Tunnel
5329|271|James Streets
5330|271|Hicks Stravenue
5331|271|Matthew Gateway
5332|271|Christina Avenue
5333|271|Ewing Land
5334|271|Jennifer Park
5335|271|Robert Skyway
5336|271|Snyder Keys
5337|271|Daniel Trace
5338|271|Courtney Landing
5339|271|Daniel Cove
5340|271|Thomas Passage
5341|271|Jerry Radial
5342|271|Christopher Junction
5343|271|Steven Drives
5344|271|Hamilton Isle
5345|272|William Landing
5346|272|Amber Heights
5347|272|Lisa Forks
5348|272|Finley Via
5349|272|Cheryl Oval
5350|272|Smith Stream
5351|272|Griffin Green
5352|272|Gamble Tunnel
5353|272|Jensen Prairie
5354|272|Wilcox Vista
5355|272|Andrew Street
5356|272|Turner Orchard
5357|272|Snyder Circle
5358|272|Nelson Stream
5359|272|Keller Views
5360|272|Thomas Junctions
5361|272|Justin Pines
5362|273|Ivan Landing
5363|273|Perez Junction
5364|273|Haynes Junction
5365|273|Johnson Mill
5366|273|Chris Curve
5367|273|Guzman Gateway
5368|273|Shelton Drives
5369|273|Wilson Divide
5370|273|Valentine Turnpike
5371|273|Michelle Mission
5372|273|Justin Trace
5373|273|Ashley Prairie
5374|273|Tyler Court
5375|273|Johnson Trail
5376|273|Gomez Ford
5377|273|Salazar Crossroad
5378|273|Gilbert Meadow
5379|273|Natalie Corner
5380|273|Johnson Trail
5381|273|Jeanette Trail
5382|273|Collins Drive
5383|274|Christy Trace
5384|274|Davis Mountain
5385|274|Todd Point
5386|274|Carla View
5387|274|Sean Springs
5388|274|Smith Gateway
5389|274|Little Hollow
5390|274|Peter Flat
5391|274|Hernandez Spur
5392|274|Zachary Corner
5393|274|Brown Turnpike
5394|274|Dylan Greens
5395|274|Gonzalez Street
5396|274|Amanda Ridge
5397|274|Phillips Drive
5398|274|Sandra Brooks
5399|274|Johnson Glens
5400|274|Greene Unions
5401|274|Johnston Isle
5402|274|Sanchez Road
5403|274|Fitzgerald Parkway
5404|274|Alice Pine
5405|274|Boyd River
5406|274|Thomas Mount
5407|274|Jeremy Station
5408|274|Scott Point
5409|275|Sarah Bypass
5410|275|Oneal Ridge
5411|275|Myers Mission
5412|275|Michael Plaza
5413|275|John Path
5414|275|John Loop
5415|275|Timothy Spurs
5416|275|Hughes Bypass
5417|275|Johnson Ferry
5418|275|Laura Bypass
5419|275|Nathaniel Camp
5420|276|John Keys
5421|276|Williams Square
5422|276|Nelson Point
5423|276|Lam Course
5424|276|Stewart Roads
5425|276|Carey Shoal
5426|276|Casey Stravenue
5427|276|Angela Vista
5428|276|Horton Centers
5429|276|Nancy Camp
5430|276|Aimee Lock
5431|276|Jane Stream
5432|276|Christopher Loop
5433|276|Harris Villages
5434|276|Samuel Crossing
5435|276|Jason Gardens
5436|276|Reyes Shoals
5437|276|Smith Squares
5438|276|Lopez Mountain
5439|276|Richard Mill
5440|276|Barnett Parkway
5441|276|Lane Street
5442|276|Edwin Bypass
5443|276|Ann Pike
5444|276|Wong Viaduct
5445|276|Bowers Hills
5446|276|Troy Lights
5447|277|White Rest
5448|277|Jones Inlet
5449|277|Nelson Key
5450|277|Joseph Ports
5451|277|Klein Crossroad
5452|277|Lucas Village
5453|277|Sharon Track
5454|277|Church Road
5455|277|Nash Rue
5456|277|Thompson Village
5457|277|Aguilar Groves
5458|277|Beverly Forest
5459|277|Matthew Spurs
5460|277|Cory Mountain
5461|277|Brandy Fork
5462|277|Khan Loop
5463|277|Morgan View
5464|277|Ramirez Landing
5465|278|Lisa Mountain
5466|278|David Hollow
5467|278|Soto Mountains
5468|278|Christopher Fork
5469|278|Emily Track
5470|278|Mullins Springs
5471|278|Steven Park
5472|278|White Path
5473|278|Lambert Ville
5474|278|Margaret Throughway
5475|278|Mullins Track
5476|278|Butler Light
5477|278|Soto Fall
5478|278|Allen Square
5479|278|Williams Branch
5480|278|Dillon Cliff
5481|278|Kenneth Highway
5482|278|Shawn Loop
5483|278|Jennifer Haven
5484|279|Holmes Vista
5485|279|Kidd Turnpike
5486|279|Reeves Points
5487|279|Price Row
5488|279|Billy Forest
5489|279|Dana Trace
5490|279|Colon Prairie
5491|279|William Hollow
5492|279|Lopez Street
5493|279|Eric Greens
5494|279|Yvette Via
5495|279|Rodriguez Trail
5496|279|Paul Freeway
5497|279|Melissa Manors
5498|279|Kelly Run
5499|279|Jennifer Junctions
5500|279|Robert Isle
5501|279|Lynch Drive
5502|279|Joseph Rue
5503|279|Corey Walks
5504|279|May Spring
5505|279|Erica Bypass
5506|279|Matthew Green
5507|279|Tate Way
5508|279|Danielle Key
5509|279|Grace Way
5510|279|Wright Land
5511|279|William Summit
5512|280|William Ports
5513|280|Jefferson Mews
5514|280|David Village
5515|280|April Stream
5516|280|Mendez Forges
5517|280|Alexandra Forges
5518|280|John Terrace
5519|280|Key Tunnel
5520|280|Oscar Passage
5521|280|Meyers Villages
5522|280|Matthew Radial
5523|280|Amy Flats
5524|280|Warren Locks
5525|280|Richard Squares
5526|280|Michael Radial
5527|280|Alyssa Park
5528|280|Erica Branch
5529|280|Garcia Trail
5530|280|Timothy Mews
5531|280|Reynolds Rue
5532|280|Nunez Estates
5533|280|Foster Stravenue
5534|280|Briggs Drive
5535|280|Smith Burgs
5536|280|Michael Station
5537|280|Adams Fork
5538|280|Cruz Way
5539|280|Kristin Vista
5540|280|Bradley Squares
5541|281|Barbara Field
5542|281|Melissa Bypass
5543|281|Jarvis Estates
5544|281|Johnson Plaza
5545|281|William Rapid
5546|281|Cindy Prairie
5547|281|Buckley Key
5548|281|Cruz Estates
5549|281|Robert Flats
5550|281|Mendez Pass
5551|281|Jessica Prairie
5552|281|White Ridge
5553|281|Rivera Pass
5554|281|Amber Bypass
5555|281|Erika Gateway
5556|281|Krystal Stravenue
5557|281|Garcia Alley
5558|281|Sutton Orchard
5559|281|Bishop Pass
5560|281|Jackson Stravenue
5561|281|Lynn Ridge
5562|281|Hutchinson Route
5563|281|Wilkinson Heights
5564|281|Lewis Passage
5565|281|Sutton Flat
5566|281|Martinez Crossing
5567|281|Samantha Fall
5568|281|Webb Center
5569|281|Angel Point
5570|282|Kurt Lake
5571|282|Gonzalez Lake
5572|282|Lynch Mill
5573|282|Harris Burgs
5574|282|Parker Glen
5575|282|Jones View
5576|282|Marsh Row
5577|282|Crystal Stream
5578|282|Courtney Roads
5579|282|Amy Drives
5580|282|Lane Rue
5581|282|Alexandra Islands
5582|282|Alexander Village
5583|282|Amber Causeway
5584|282|Cox Village
5585|282|Travis Pike
5586|282|Lisa Route
5587|282|Stone Hollow
5588|282|Nancy Lake
5589|282|Virginia Villages
5590|282|Singh Fords
5591|282|Price Ramp
5592|282|White Drives
5593|282|Michael Expressway
5594|282|Michael Circle
5595|282|Rodriguez Center
5596|283|Marcus Lake
5597|283|Sean Course
5598|283|Francis Greens
5599|283|Potter Coves
5600|283|Mcdonald Field
5601|283|Love Path
5602|283|Keith Burg
5603|283|Whitney Knoll
5604|283|Michael Mountains
5605|283|Carla Trail
5606|283|Wilson Bridge
5607|283|Ashley Mission
5608|283|Waters Stream
5609|283|Diana Street
5610|283|Katherine Junctions
5611|283|Alexandra Flat
5612|283|Woodard Keys
5613|283|Linda Turnpike
5614|283|Cantrell Run
5615|283|Jennifer Via
5616|283|Mary Shore
5617|283|Amanda Parks
5618|283|Jacob Alley
5619|284|Jacob Dam
5620|284|Jennifer Tunnel
5621|284|Stephen Lock
5622|284|David Knoll
5623|284|Clark Overpass
5624|284|Camacho Course
5625|284|Johnson Meadows
5626|284|Long Fort
5627|284|Smith Harbor
5628|284|Joshua Cape
5629|284|Shelly Vista
5630|284|Johnson Trafficway
5631|284|Sheila Stravenue
5632|284|Schultz Light
5633|284|Collins Drives
5634|284|Elizabeth Brook
5635|284|Heather Lock
5636|284|Aaron Green
5637|285|Heidi Path
5638|285|Fitzgerald Mountain
5639|285|Vanessa Groves
5640|285|Lamb Fords
5641|285|Destiny Well
5642|285|Mary Shoal
5643|285|Wang Lane
5644|285|Mcclain Isle
5645|285|Mcguire Lock
5646|285|Dixon Trail
5647|285|Green Ford
5648|285|George Inlet
5649|285|Alexander Fords
5650|285|Hart Squares
5651|285|Grant Circle
5652|285|Charles Corners
5653|285|Stephen Isle
5654|285|Perkins Loaf
5655|285|Fleming Center
5656|285|Byrd Summit
5657|285|Jones Court
5658|285|Charlotte Bridge
5659|286|Samuel Isle
5660|286|Kelly Inlet
5661|286|David Via
5662|286|Julie Haven
5663|286|Heather Flat
5664|286|Torres Inlet
5665|286|Nixon Shore
5666|286|Cameron Squares
5667|286|Casey Shore
5668|286|Mark Turnpike
5669|286|Schmidt Junction
5670|287|Michael Union
5671|287|Martin Land
5672|287|Regina Crossing
5673|287|Dana Shore
5674|287|Jose Green
5675|287|Moreno Lodge
5676|287|Leah Fields
5677|287|Joanne Crossing
5678|287|Lang Square
5679|287|Emily Orchard
5680|288|Hall Radial
5681|288|Hill Mountain
5682|288|Jordan Cliffs
5683|288|Jessica Springs
5684|288|Owen Views
5685|288|Peter Walk
5686|288|Cain Branch
5687|288|Robert Spur
5688|288|Lori Inlet
5689|288|Benjamin Villages
5690|288|Janice Ramp
5691|288|Smith Ridge
5692|288|David Walks
5693|288|Michelle Loop
5694|288|Derek Forges
5695|288|Baldwin Stream
5696|288|Shelby Wall
5697|288|Banks Pines
5698|288|Riley Square
5699|288|Delacruz Loaf
5700|288|Cameron Plains
5701|288|Franklin Flat
5702|288|Wheeler Villages
5703|288|Lisa Walk
5704|288|Michael Junction
5705|288|Armstrong Glens
5706|289|Kimberly Road
5707|289|Kevin Divide
5708|289|Brown Rapid
5709|289|Matthew Light
5710|289|Joshua Road
5711|289|Ann Drive
5712|289|Rebecca Grove
5713|289|Price Mills
5714|289|Clinton Bypass
5715|289|Anderson Fork
5716|289|Lopez Causeway
5717|289|Martinez Manors
5718|289|Lori Street
5719|289|Chavez Well
5720|289|Tyrone Junction
5721|289|Rebecca Valley
5722|290|Serrano Expressway
5723|290|Williams Forge
5724|290|Martinez Path
5725|290|Oconnor Common
5726|290|Brown Plain
5727|290|Jefferson Valley
5728|290|Colin Green
5729|290|Jessica Squares
5730|290|White Spur
5731|290|Tammy Squares
5732|290|Mcguire Underpass
5733|290|Brooks Stream
5734|290|Jasmine Streets
5735|290|Rogers Gardens
5736|290|Bradley Meadows
5737|290|Susan Shores
5738|290|Lisa Field
5739|290|Weaver Ferry
5740|290|Powell Prairie
5741|290|Hunter Coves
5742|290|Bailey Drive
5743|290|Andrew Mountain
5744|290|Christina Extension
5745|290|Mora Flats
5746|290|Flowers Shoals
5747|290|Myers Branch
5748|290|Douglas Hollow
5749|290|Samuel Plains
5750|290|Jennifer Well
5751|290|Moore Parkways
5752|291|Becker Ville
5753|291|Ruth Rapid
5754|291|Berry Flat
5755|291|Grace Pine
5756|291|Simmons Meadows
5757|291|Davis Heights
5758|291|Mcguire Mall
5759|291|Amanda Squares
5760|291|Harris Roads
5761|291|Ford Stravenue
5762|291|Michael Meadows
5763|291|Mcclain Parkways
5764|292|Wong Trafficway
5765|292|Gabrielle Lodge
5766|292|Roberts Centers
5767|292|Kevin Spur
5768|292|Ware Mountain
5769|292|Michelle Island
5770|292|Smith Drive
5771|292|Griffin Ferry
5772|292|Ochoa Passage
5773|292|William Neck
5774|292|Montes Crest
5775|292|Joseph Knoll
5776|292|Michele Causeway
5777|292|Webster Rapids
5778|292|Thomas Crescent
5779|292|Dalton Path
5780|292|Carol Spring
5781|292|Matthew Plaza
5782|292|Nixon Lakes
5783|292|Rogers Locks
5784|292|Gonzalez Garden
5785|292|Carrie Lane
5786|292|Jared Drive
5787|292|Margaret Wells
5788|292|Myers Estate
5789|293|Cook Extension
5790|293|Palmer Garden
5791|293|Walker Way
5792|293|Susan Coves
5793|293|Newton Gardens
5794|293|Erin Glen
5795|293|Vargas Expressway
5796|293|Mark Harbor
5797|293|Dana Flat
5798|293|Deborah Overpass
5799|293|Moore Inlet
5800|293|Andrews Canyon
5801|293|Louis Turnpike
5802|293|Woodard Road
5803|293|Patrick Island
5804|293|Peterson Coves
5805|293|Humphrey Fork
5806|293|Clark Plain
5807|293|Hoffman Branch
5808|293|Brenda Mission
5809|293|Rodriguez Landing
5810|293|Morris Dale
5811|293|Wallace Neck
5812|293|Hawkins Union
5813|293|Webb Trace
5814|293|Martinez Fall
5815|293|Anderson Wall
5816|293|Michelle Port
5817|293|Michael Underpass
5818|294|Brianna Keys
5819|294|Jeanette Streets
5820|294|Kenneth View
5821|294|Marsh Park
5822|294|Harmon Pines
5823|294|Marcus Causeway
5824|294|Pamela Brooks
5825|294|April Route
5826|294|Kristen Plaza
5827|294|Brian Summit
5828|294|Ryan Walks
5829|294|Nicole Plaza
5830|294|Pearson Lodge
5831|294|Riley Ford
5832|294|Jenkins Mission
5833|294|Sandoval Lakes
5834|294|Michael Divide
5835|294|Melinda Inlet
5836|294|Monica Squares
5837|294|Deanna Manors
5838|294|Lopez Branch
5839|294|Brian Place
5840|294|Robert Ports
5841|294|Wilson River
5842|294|Garza Prairie
5843|294|Watson Spur
5844|294|Jamie Road
5845|294|Patrick Union
5846|294|Daniel Alley
5847|294|Petersen Knolls
5848|295|Brianna Court
5849|295|Clark Common
5850|295|Julie Ports
5851|295|Hall Pass
5852|295|Megan Stravenue
5853|295|Peterson Tunnel
5854|295|White View
5855|295|Austin River
5856|295|Edward Stravenue
5857|295|Jeremy Forges
5858|295|Bass Spring
5859|295|Alan Circles
5860|295|Turner Coves
5861|295|Kevin Harbor
5862|296|Allen Station
5863|296|Farrell Fork
5864|296|Serrano Hill
5865|296|Williams Radial
5866|296|Lopez Skyway
5867|296|Harper Pines
5868|296|Jackson Stream
5869|296|Martin Center
5870|296|Thomas Fields
5871|296|Cory Ford
5872|296|Brandon Coves
5873|297|Martinez Spur
5874|297|Nicole Ranch
5875|297|Martin Stravenue
5876|297|Cummings Station
5877|297|Barton Pine
5878|297|Mark Villages
5879|297|Armstrong Overpass
5880|297|Williams Groves
5881|297|Aaron Point
5882|297|Alexandra Circle
5883|297|Marc Tunnel
5884|297|Jill Lodge
5885|297|Kimberly Road
5886|297|Shields Club
5887|298|Mason Avenue
5888|298|Sexton Mountains
5889|298|Elizabeth Square
5890|298|Moore Stream
5891|298|Jessica Orchard
5892|298|Jones Forges
5893|298|Harrell Springs
5894|298|William Tunnel
5895|298|Williams Key
5896|298|Emily Brooks
5897|298|Miller Street
5898|298|Kimberly Plains
5899|298|Ashley Prairie
5900|298|Goodwin Avenue
5901|298|Chelsea Lights
5902|298|Kirk Run
5903|298|Brown Extension
5904|298|Andrew Expressway
5905|298|Shea Shoals
